chromosome	bin_start	bin_end	n_reads
chr5	106000000	107000000	390
chr5	107000000	108000000	420
chr5	108000000	109000000	442
chr5	109000000	110000000	494
chr5	110000000	111000000	456
chr5	111000000	112000000	437
chr5	112000000	113000000	434
chr5	113000000	114000000	433
chr5	114000000	115000000	446
chr5	115000000	116000000	470
chr5	116000000	117000000	446
chr5	117000000	118000000	401
chr5	118000000	119000000	380
chr5	119000000	120000000	429
chr5	120000000	121000000	381
chr5	121000000	122000000	416
chr5	122000000	123000000	430
chr5	123000000	124000000	469
chr5	124000000	125000000	392
chr5	125000000	126000000	440
chr5	126000000	127000000	433
chr5	127000000	128000000	467
chr5	128000000	129000000	449
chr5	129000000	130000000	421
chr5	130000000	131000000	422
chr5	131000000	132000000	401
chr5	132000000	133000000	484
chr5	133000000	134000000	429
chr5	134000000	135000000	471
chr5	135000000	136000000	484
chr5	136000000	137000000	514
chr5	137000000	138000000	472
chr5	138000000	139000000	490
chr5	139000000	140000000	497
chr5	140000000	141000000	487
chr5	141000000	142000000	466
chr5	142000000	143000000	497
chr5	143000000	144000000	484
chr5	144000000	145000000	438
chr5	145000000	146000000	425
chr5	146000000	147000000	438
chr5	147000000	148000000	437
chr5	148000000	149000000	438
chr5	149000000	150000000	425
chr5	150000000	151000000	485
chr5	151000000	152000000	449
chr5	152000000	153000000	497
chr5	153000000	154000000	451
chr5	154000000	155000000	478
chr5	155000000	156000000	434
chr5	156000000	157000000	449
chr5	157000000	158000000	491
chr5	158000000	159000000	493
chr5	159000000	160000000	443
chr5	160000000	161000000	430
chr5	161000000	162000000	412
chr5	162000000	163000000	423
chr5	163000000	164000000	452
chr5	164000000	165000000	449
chr5	165000000	166000000	427
chr5	166000000	167000000	427
chr5	167000000	168000000	454
chr5	168000000	169000000	487
chr5	169000000	170000000	468
chr5	170000000	171000000	486
chr5	171000000	172000000	464
chr5	172000000	173000000	507
chr5	173000000	174000000	487
chr5	174000000	175000000	467
chr5	175000000	176000000	469
chr5	176000000	177000000	647
chr5	177000000	178000000	493
chr5	178000000	179000000	736
chr5	179000000	180000000	499
chr5	180000000	181000000	522
chr5	181000000	182000000	793
chr5	182000000	182045439	114
chr6	0	1000000	748
chr6	1000000	2000000	648
chr6	2000000	3000000	780
chr6	3000000	4000000	672
chr6	4000000	5000000	643
chr6	5000000	6000000	667
chr6	6000000	7000000	700
chr6	7000000	8000000	667
chr6	8000000	9000000	617
chr6	9000000	10000000	612
chr6	10000000	11000000	647
chr6	11000000	12000000	659
chr6	12000000	13000000	651
chr6	13000000	14000000	649
chr6	14000000	15000000	642
chr6	15000000	16000000	673
chr6	16000000	17000000	687
chr6	17000000	18000000	644
chr6	18000000	19000000	661
chr6	19000000	20000000	621
chr6	20000000	21000000	635
chr6	21000000	22000000	662
chr6	22000000	23000000	603
chr6	23000000	24000000	622
chr6	24000000	25000000	634
chr6	25000000	26000000	625
chr6	26000000	27000000	866
chr6	27000000	28000000	614
chr6	28000000	29000000	669
chr6	29000000	30000000	661
chr6	30000000	31000000	718
chr6	31000000	32000000	703
chr6	32000000	33000000	645
chr6	33000000	34000000	664
chr6	34000000	35000000	688
chr6	35000000	36000000	715
chr6	36000000	37000000	691
chr6	37000000	38000000	714
chr6	38000000	39000000	640
chr6	39000000	40000000	672
chr6	40000000	41000000	685
chr6	41000000	42000000	700
chr6	42000000	43000000	672
chr6	43000000	44000000	673
chr6	44000000	45000000	674
chr6	45000000	46000000	672
chr6	46000000	47000000	651
chr6	47000000	48000000	612
chr6	48000000	49000000	600
chr6	49000000	50000000	607
chr6	50000000	51000000	604
chr6	51000000	52000000	646
chr6	52000000	53000000	755
chr6	53000000	54000000	613
chr6	54000000	55000000	567
chr6	55000000	56000000	584
chr6	56000000	57000000	651
chr6	57000000	58000000	939
chr6	58000000	59000000	8401
chr6	59000000	60000000	832
chr6	60000000	61000000	263
chr6	61000000	62000000	853
chr6	62000000	63000000	654
chr6	63000000	64000000	589
chr6	64000000	65000000	588
chr6	65000000	66000000	619
chr6	66000000	67000000	552
chr6	67000000	68000000	566
chr6	68000000	69000000	566
chr6	69000000	70000000	566
chr6	70000000	71000000	586
chr6	71000000	72000000	633
chr6	72000000	73000000	619
chr6	73000000	74000000	591
chr6	74000000	75000000	627
chr6	75000000	76000000	621
chr6	76000000	77000000	567
chr6	77000000	78000000	589
chr6	78000000	79000000	624
chr6	79000000	80000000	550
chr6	80000000	81000000	567
chr6	81000000	82000000	634
chr6	82000000	83000000	609
chr6	83000000	84000000	627
chr6	84000000	85000000	634
chr6	85000000	86000000	590
chr6	86000000	87000000	628
chr6	87000000	88000000	624
chr6	88000000	89000000	623
chr6	89000000	90000000	663
chr6	90000000	91000000	633
chr6	91000000	92000000	672
chr6	92000000	93000000	610
chr6	93000000	94000000	645
chr6	94000000	95000000	614
chr6	95000000	96000000	588
chr6	96000000	97000000	500
chr6	97000000	98000000	575
chr6	98000000	99000000	629
chr6	99000000	100000000	592
chr6	100000000	101000000	630
chr6	101000000	102000000	571
chr6	102000000	103000000	607
chr6	103000000	104000000	581
chr6	104000000	105000000	556
chr6	105000000	106000000	613
chr6	106000000	107000000	641
chr6	107000000	108000000	664
chr6	108000000	109000000	696
chr6	109000000	110000000	669
chr6	110000000	111000000	749
chr6	111000000	112000000	674
chr6	112000000	113000000	572
chr6	113000000	114000000	634
chr6	114000000	115000000	613
chr6	115000000	116000000	590
chr6	116000000	117000000	609
chr6	117000000	118000000	630
chr6	118000000	119000000	579
chr6	119000000	120000000	626
chr6	120000000	121000000	590
chr6	121000000	122000000	558
chr6	122000000	123000000	610
chr6	123000000	124000000	636
chr6	124000000	125000000	660
chr6	125000000	126000000	590
chr6	126000000	127000000	651
chr6	127000000	128000000	601
chr6	128000000	129000000	607
chr6	129000000	130000000	584
chr6	130000000	131000000	585
chr6	131000000	132000000	591
chr6	132000000	133000000	680
chr6	133000000	134000000	595
chr6	134000000	135000000	642
chr6	135000000	136000000	689
chr6	136000000	137000000	656
chr6	137000000	138000000	664
chr6	138000000	139000000	668
chr6	139000000	140000000	647
chr6	140000000	141000000	648
chr6	141000000	142000000	577
chr6	142000000	143000000	564
chr6	143000000	144000000	622
chr6	144000000	145000000	642
chr6	145000000	146000000	588
chr6	146000000	147000000	629
chr6	147000000	148000000	624
chr6	148000000	149000000	626
chr6	149000000	150000000	576
chr6	150000000	151000000	655
chr6	151000000	152000000	694
chr6	152000000	153000000	652
chr6	153000000	154000000	608
chr6	154000000	155000000	603
chr6	155000000	156000000	600
chr6	156000000	157000000	618
chr6	157000000	158000000	678
chr6	158000000	159000000	624
chr6	159000000	160000000	681
chr6	160000000	161000000	687
chr6	161000000	162000000	932
chr6	162000000	163000000	601
chr6	163000000	164000000	666
chr6	164000000	165000000	638
chr6	165000000	166000000	659
chr6	166000000	167000000	654
chr6	167000000	168000000	665
chr6	168000000	169000000	724
chr6	169000000	170000000	726
chr6	170000000	171000000	664
chr6	171000000	172000000	765
chr6	172000000	172126628	290
chr7	0	1000000	861
chr7	1000000	2000000	532
chr7	2000000	3000000	525
chr7	3000000	4000000	440
chr7	4000000	5000000	558
chr7	5000000	6000000	514
chr7	6000000	7000000	580
chr7	7000000	8000000	471
chr7	8000000	9000000	453
chr7	9000000	10000000	405
chr7	10000000	11000000	439
chr7	11000000	12000000	396
chr7	12000000	13000000	430
chr7	13000000	14000000	422
chr7	14000000	15000000	429
chr7	15000000	16000000	415
chr7	16000000	17000000	432
chr7	17000000	18000000	425
chr7	18000000	19000000	413
chr7	19000000	20000000	425
chr7	20000000	21000000	485
chr7	21000000	22000000	423
chr7	22000000	23000000	442
chr7	23000000	24000000	456
chr7	24000000	25000000	435
chr7	25000000	26000000	451
chr7	26000000	27000000	471
chr7	27000000	28000000	454
chr7	28000000	29000000	436
chr7	29000000	30000000	473
chr7	30000000	31000000	477
chr7	31000000	32000000	458
chr7	32000000	33000000	485
chr7	33000000	34000000	426
chr7	34000000	35000000	412
chr7	35000000	36000000	483
chr7	36000000	37000000	419
chr7	37000000	38000000	470
chr7	38000000	39000000	478
chr7	39000000	40000000	410
chr7	40000000	41000000	468
chr7	41000000	42000000	433
chr7	42000000	43000000	441
chr7	43000000	44000000	452
chr7	44000000	45000000	533
chr7	45000000	46000000	541
chr7	46000000	47000000	437
chr7	47000000	48000000	476
chr7	48000000	49000000	467
chr7	49000000	50000000	476
chr7	50000000	51000000	517
chr7	51000000	52000000	496
chr7	52000000	53000000	419
chr7	53000000	54000000	409
chr7	54000000	55000000	471
chr7	55000000	56000000	507
chr7	56000000	57000000	821
chr7	57000000	58000000	698
chr7	58000000	59000000	648
chr7	59000000	60000000	1729
chr7	60000000	61000000	1296
chr7	61000000	62000000	839
chr7	62000000	63000000	498
chr7	63000000	64000000	790
chr7	64000000	65000000	737
chr7	65000000	66000000	448
chr7	66000000	67000000	716
chr7	67000000	68000000	519
chr7	68000000	69000000	539
chr7	69000000	70000000	443
chr7	70000000	71000000	470
chr7	71000000	72000000	453
chr7	72000000	73000000	465
chr7	73000000	74000000	530
chr7	74000000	75000000	869
chr7	75000000	76000000	602
chr7	76000000	77000000	1114
chr7	77000000	78000000	602
chr7	78000000	79000000	587
chr7	79000000	80000000	420
chr7	80000000	81000000	407
chr7	81000000	82000000	417
chr7	82000000	83000000	425
chr7	83000000	84000000	415
chr7	84000000	85000000	382
chr7	85000000	86000000	394
chr7	86000000	87000000	437
chr7	87000000	88000000	413
chr7	88000000	89000000	421
chr7	89000000	90000000	425
chr7	90000000	91000000	403
chr7	91000000	92000000	451
chr7	92000000	93000000	410
chr7	93000000	94000000	453
chr7	94000000	95000000	426
chr7	95000000	96000000	382
chr7	96000000	97000000	459
chr7	97000000	98000000	414
chr7	98000000	99000000	445
chr7	99000000	100000000	464
chr7	100000000	101000000	495
chr7	101000000	102000000	498
chr7	102000000	103000000	588
chr7	103000000	104000000	738
chr7	104000000	105000000	561
chr7	105000000	106000000	428
chr7	106000000	107000000	475
chr7	107000000	108000000	439
chr7	108000000	109000000	435
chr7	109000000	110000000	452
chr7	110000000	111000000	392
chr7	111000000	112000000	415
chr7	112000000	113000000	441
chr7	113000000	114000000	443
chr7	114000000	115000000	426
chr7	115000000	116000000	383
chr7	116000000	117000000	413
chr7	117000000	118000000	434
chr7	118000000	119000000	446
chr7	119000000	120000000	427
chr7	120000000	121000000	407
chr7	121000000	122000000	408
chr7	122000000	123000000	426
chr7	123000000	124000000	412
chr7	124000000	125000000	413
chr7	125000000	126000000	414
chr7	126000000	127000000	427
chr7	127000000	128000000	392
chr7	128000000	129000000	454
chr7	129000000	130000000	532
chr7	130000000	131000000	506
chr7	131000000	132000000	465
chr7	132000000	133000000	459
chr7	133000000	134000000	483
chr7	134000000	135000000	440
chr7	135000000	136000000	463
chr7	136000000	137000000	454
chr7	137000000	138000000	401
chr7	138000000	139000000	416
chr7	139000000	140000000	393
chr7	140000000	141000000	453
chr7	141000000	142000000	483
chr7	142000000	143000000	450
chr7	143000000	144000000	413
chr7	144000000	145000000	544
chr7	145000000	146000000	542
chr7	146000000	147000000	409
chr7	147000000	148000000	392
chr7	148000000	149000000	413
chr7	149000000	150000000	470
chr7	150000000	151000000	452
chr7	151000000	152000000	591
chr7	152000000	153000000	511
chr7	153000000	154000000	512
chr7	154000000	155000000	447
chr7	155000000	156000000	533
chr7	156000000	157000000	465
chr7	157000000	158000000	475
chr7	158000000	159000000	464
chr7	159000000	160000000	634
chr7	160000000	160567428	271
chr8	0	1000000	533
chr8	1000000	2000000	495
chr8	2000000	3000000	525
chr8	3000000	4000000	424
chr8	4000000	5000000	478
chr8	5000000	6000000	381
chr8	6000000	7000000	660
chr8	7000000	8000000	894
chr8	8000000	9000000	479
chr8	9000000	10000000	457
chr8	10000000	11000000	453
chr8	11000000	12000000	671
chr8	12000000	13000000	1281
chr8	13000000	14000000	403
chr8	14000000	15000000	403
chr8	15000000	16000000	383
chr8	16000000	17000000	390
chr8	17000000	18000000	446
chr8	18000000	19000000	430
chr8	19000000	20000000	488
chr8	20000000	21000000	473
chr8	21000000	22000000	441
chr8	22000000	23000000	471
chr8	23000000	24000000	497
chr8	24000000	25000000	468
chr8	25000000	26000000	448
chr8	26000000	27000000	474
chr8	27000000	28000000	467
chr8	28000000	29000000	428
chr8	29000000	30000000	459
chr8	30000000	31000000	452
chr8	31000000	32000000	417
chr8	32000000	33000000	413
chr8	33000000	34000000	497
chr8	34000000	35000000	405
chr8	35000000	36000000	415
chr8	36000000	37000000	437
chr8	37000000	38000000	490
chr8	38000000	39000000	481
chr8	39000000	40000000	442
chr8	40000000	41000000	425
chr8	41000000	42000000	439
chr8	42000000	43000000	513
chr8	43000000	44000000	433
chr8	44000000	45000000	2598
chr8	45000000	46000000	1361
chr8	46000000	47000000	1151
chr8	47000000	48000000	436
chr8	48000000	49000000	477
chr8	49000000	50000000	431
chr8	50000000	51000000	427
chr8	51000000	52000000	389
chr8	52000000	53000000	428
chr8	53000000	54000000	455
chr8	54000000	55000000	475
chr8	55000000	56000000	401
chr8	56000000	57000000	503
chr8	57000000	58000000	459
chr8	58000000	59000000	464
chr8	59000000	60000000	431
chr8	60000000	61000000	417
chr8	61000000	62000000	500
chr8	62000000	63000000	397
chr8	63000000	64000000	441
chr8	64000000	65000000	445
chr8	65000000	66000000	443
chr8	66000000	67000000	458
chr8	67000000	68000000	444
chr8	68000000	69000000	451
chr8	69000000	70000000	433
chr8	70000000	71000000	448
chr8	71000000	72000000	422
chr8	72000000	73000000	429
chr8	73000000	74000000	445
chr8	74000000	75000000	471
chr8	75000000	76000000	460
chr8	76000000	77000000	440
chr8	77000000	78000000	425
chr8	78000000	79000000	418
chr8	79000000	80000000	413
chr8	80000000	81000000	464
chr8	81000000	82000000	512
chr8	82000000	83000000	441
chr8	83000000	84000000	415
chr8	84000000	85000000	438
chr8	85000000	86000000	423
chr8	86000000	87000000	1761
chr8	87000000	88000000	444
chr8	88000000	89000000	396
chr8	89000000	90000000	456
chr8	90000000	91000000	388
chr8	91000000	92000000	412
chr8	92000000	93000000	409
chr8	93000000	94000000	428
chr8	94000000	95000000	451
chr8	95000000	96000000	442
chr8	96000000	97000000	483
chr8	97000000	98000000	410
chr8	98000000	99000000	493
chr8	99000000	100000000	415
chr8	100000000	101000000	424
chr8	101000000	102000000	448
chr8	102000000	103000000	456
chr8	103000000	104000000	465
chr8	104000000	105000000	480
chr8	105000000	106000000	453
chr8	106000000	107000000	396
chr8	107000000	108000000	427
chr8	108000000	109000000	411
chr8	109000000	110000000	417
chr8	110000000	111000000	412
chr8	111000000	112000000	376
chr8	112000000	113000000	373
chr8	113000000	114000000	412
chr8	114000000	115000000	424
chr8	115000000	116000000	429
chr8	116000000	117000000	432
chr8	117000000	118000000	407
chr8	118000000	119000000	429
chr8	119000000	120000000	415
chr8	120000000	121000000	433
chr8	121000000	122000000	449
chr8	122000000	123000000	442
chr8	123000000	124000000	467
chr8	124000000	125000000	476
chr8	125000000	126000000	463
chr8	126000000	127000000	438
chr8	127000000	128000000	465
chr8	128000000	129000000	469
chr8	129000000	130000000	468
chr8	130000000	131000000	416
chr8	131000000	132000000	442
chr8	132000000	133000000	439
chr8	133000000	134000000	473
chr8	134000000	135000000	465
chr8	135000000	136000000	459
chr8	136000000	137000000	469
chr8	137000000	138000000	444
chr8	138000000	139000000	425
chr8	139000000	140000000	501
chr8	140000000	141000000	469
chr8	141000000	142000000	457
chr8	142000000	143000000	527
chr8	143000000	144000000	471
chr8	144000000	145000000	540
chr8	145000000	146000000	545
chr8	146000000	146259331	113
chr9	0	1000000	707
chr9	1000000	2000000	442
chr9	2000000	3000000	439
chr9	3000000	4000000	444
chr9	4000000	5000000	458
chr9	5000000	6000000	438
chr9	6000000	7000000	454
chr9	7000000	8000000	446
chr9	8000000	9000000	423
chr9	9000000	10000000	393
chr9	10000000	11000000	395
chr9	11000000	12000000	407
chr9	12000000	13000000	406
chr9	13000000	14000000	402
chr9	14000000	15000000	451
chr9	15000000	16000000	422
chr9	16000000	17000000	431
chr9	17000000	18000000	437
chr9	18000000	19000000	441
chr9	19000000	20000000	490
chr9	20000000	21000000	447
chr9	21000000	22000000	445
chr9	22000000	23000000	449
chr9	23000000	24000000	397
chr9	24000000	25000000	449
chr9	25000000	26000000	393
chr9	26000000	27000000	432
chr9	27000000	28000000	418
chr9	28000000	29000000	437
chr9	29000000	30000000	392
chr9	30000000	31000000	402
chr9	31000000	32000000	419
chr9	32000000	33000000	453
chr9	33000000	34000000	554
chr9	34000000	35000000	477
chr9	35000000	36000000	479
chr9	36000000	37000000	544
chr9	37000000	38000000	490
chr9	38000000	39000000	622
chr9	39000000	40000000	1340
chr9	40000000	41000000	1860
chr9	41000000	42000000	1653
chr9	42000000	43000000	1595
chr9	43000000	44000000	1410
chr9	44000000	45000000	1356
chr9	45000000	46000000	1736
chr9	46000000	47000000	1963
chr9	47000000	48000000	2964
chr9	48000000	49000000	1396
chr9	49000000	50000000	667
chr9	50000000	51000000	198
chr9	51000000	52000000	474
chr9	52000000	53000000	442
chr9	53000000	54000000	875
chr9	54000000	55000000	493
chr9	55000000	56000000	599
chr9	56000000	57000000	391
chr9	57000000	58000000	419
chr9	58000000	59000000	386
chr9	59000000	60000000	405
chr9	60000000	61000000	497
chr9	61000000	62000000	670
chr9	62000000	63000000	646
chr9	63000000	64000000	401
chr9	64000000	65000000	513
chr9	65000000	66000000	615
chr9	66000000	67000000	518
chr9	67000000	68000000	548
chr9	68000000	69000000	307
chr9	69000000	70000000	318
chr9	70000000	71000000	483
chr9	71000000	72000000	596
chr9	72000000	73000000	679
chr9	73000000	74000000	474
chr9	74000000	75000000	745
chr9	75000000	76000000	711
chr9	76000000	77000000	687
chr9	77000000	78000000	1580
chr9	78000000	79000000	1398
chr9	79000000	80000000	1726
chr9	80000000	81000000	1287
chr9	81000000	82000000	486
chr9	82000000	83000000	444
chr9	83000000	84000000	414
chr9	84000000	85000000	471
chr9	85000000	86000000	400
chr9	86000000	87000000	418
chr9	87000000	88000000	471
chr9	88000000	89000000	450
chr9	89000000	90000000	421
chr9	90000000	91000000	422
chr9	91000000	92000000	483
chr9	92000000	93000000	471
chr9	93000000	94000000	427
chr9	94000000	95000000	463
chr9	95000000	96000000	473
chr9	96000000	97000000	475
chr9	97000000	98000000	452
chr9	98000000	99000000	478
chr9	99000000	100000000	461
chr9	100000000	101000000	525
chr9	101000000	102000000	469
chr9	102000000	103000000	460
chr9	103000000	104000000	467
chr9	104000000	105000000	441
chr9	105000000	106000000	482
chr9	106000000	107000000	533
chr9	107000000	108000000	423
chr9	108000000	109000000	452
chr9	109000000	110000000	528
chr9	110000000	111000000	486
chr9	111000000	112000000	436
chr9	112000000	113000000	459
chr9	113000000	114000000	426
chr9	114000000	115000000	433
chr9	115000000	116000000	397
chr9	116000000	117000000	435
chr9	117000000	118000000	451
chr9	118000000	119000000	405
chr9	119000000	120000000	473
chr9	120000000	121000000	459
chr9	121000000	122000000	436
chr9	122000000	123000000	449
chr9	123000000	124000000	485
chr9	124000000	125000000	454
chr9	125000000	126000000	702
chr9	126000000	127000000	495
chr9	127000000	128000000	487
chr9	128000000	129000000	453
chr9	129000000	130000000	455
chr9	130000000	131000000	441
chr9	131000000	132000000	447
chr9	132000000	133000000	510
chr9	133000000	134000000	475
chr9	134000000	135000000	482
chr9	135000000	136000000	513
chr9	136000000	137000000	505
chr9	137000000	138000000	469
chr9	138000000	139000000	503
chr9	139000000	140000000	499
chr9	140000000	141000000	512
chr9	141000000	142000000	516
chr9	142000000	143000000	493
chr9	143000000	144000000	537
chr9	144000000	145000000	472
chr9	145000000	146000000	507
chr9	146000000	147000000	514
chr9	147000000	148000000	507
chr9	148000000	149000000	508
chr9	149000000	150000000	542
chr9	150000000	150617247	739
chr10	0	1000000	727
chr10	1000000	2000000	693
chr10	2000000	3000000	598
chr10	3000000	4000000	615
chr10	4000000	5000000	657
chr10	5000000	6000000	668
chr10	6000000	7000000	651
chr10	7000000	8000000	665
chr10	8000000	9000000	621
chr10	9000000	10000000	634
chr10	10000000	11000000	647
chr10	11000000	12000000	706
chr10	12000000	13000000	694
chr10	13000000	14000000	646
chr10	14000000	15000000	670
chr10	15000000	16000000	641
chr10	16000000	17000000	649
chr10	17000000	18000000	669
chr10	18000000	19000000	672
chr10	19000000	20000000	628
chr10	20000000	21000000	608
chr10	21000000	22000000	677
chr10	22000000	23000000	597
chr10	23000000	24000000	634
chr10	24000000	25000000	585
chr10	25000000	26000000	658
chr10	26000000	27000000	774
chr10	27000000	28000000	625
chr10	28000000	29000000	649
chr10	29000000	30000000	691
chr10	30000000	31000000	687
chr10	31000000	32000000	624
chr10	32000000	33000000	618
chr10	33000000	34000000	644
chr10	34000000	35000000	647
chr10	35000000	36000000	649
chr10	36000000	37000000	619
chr10	37000000	38000000	775
chr10	38000000	39000000	1021
chr10	39000000	40000000	1182
chr10	40000000	41000000	1198
chr10	41000000	42000000	3248
chr10	42000000	43000000	4559
chr10	43000000	44000000	774
chr10	44000000	45000000	617
chr10	45000000	46000000	687
chr10	46000000	47000000	978
chr10	47000000	48000000	1386
chr10	48000000	49000000	1284
chr10	49000000	50000000	716
chr10	50000000	51000000	870
chr10	51000000	52000000	726
chr10	52000000	53000000	546
chr10	53000000	54000000	623
chr10	54000000	55000000	576
chr10	55000000	56000000	566
chr10	56000000	57000000	541
chr10	57000000	58000000	594
chr10	58000000	59000000	589
chr10	59000000	60000000	603
chr10	60000000	61000000	573
chr10	61000000	62000000	609
chr10	62000000	63000000	598
chr10	63000000	64000000	601
chr10	64000000	65000000	660
chr10	65000000	66000000	586
chr10	66000000	67000000	574
chr10	67000000	68000000	615
chr10	68000000	69000000	626
chr10	69000000	70000000	688
chr10	70000000	71000000	698
chr10	71000000	72000000	679
chr10	72000000	73000000	693
chr10	73000000	74000000	682
chr10	74000000	75000000	792
chr10	75000000	76000000	640
chr10	76000000	77000000	712
chr10	77000000	78000000	609
chr10	78000000	79000000	657
chr10	79000000	80000000	705
chr10	80000000	81000000	940
chr10	81000000	82000000	696
chr10	82000000	83000000	643
chr10	83000000	84000000	598
chr10	84000000	85000000	602
chr10	85000000	86000000	622
chr10	86000000	87000000	659
chr10	87000000	88000000	688
chr10	88000000	89000000	1046
chr10	89000000	90000000	626
chr10	90000000	91000000	633
chr10	91000000	92000000	619
chr10	92000000	93000000	584
chr10	93000000	94000000	655
chr10	94000000	95000000	666
chr10	95000000	96000000	677
chr10	96000000	97000000	677
chr10	97000000	98000000	677
chr10	98000000	99000000	669
chr10	99000000	100000000	680
chr10	100000000	101000000	700
chr10	101000000	102000000	681
chr10	102000000	103000000	676
chr10	103000000	104000000	723
chr10	104000000	105000000	670
chr10	105000000	106000000	656
chr10	106000000	107000000	659
chr10	107000000	108000000	600
chr10	108000000	109000000	631
chr10	109000000	110000000	599
chr10	110000000	111000000	646
chr10	111000000	112000000	667
chr10	112000000	113000000	620
chr10	113000000	114000000	640
chr10	114000000	115000000	627
chr10	115000000	116000000	676
chr10	116000000	117000000	623
chr10	117000000	118000000	620
chr10	118000000	119000000	642
chr10	119000000	120000000	651
chr10	120000000	121000000	705
chr10	121000000	122000000	676
chr10	122000000	123000000	668
chr10	123000000	124000000	651
chr10	124000000	125000000	641
chr10	125000000	126000000	703
chr10	126000000	127000000	673
chr10	127000000	128000000	651
chr10	128000000	129000000	616
chr10	129000000	130000000	633
chr10	130000000	131000000	580
chr10	131000000	132000000	442
chr10	132000000	133000000	539
chr10	133000000	134000000	683
chr10	134000000	134758134	959
chr11	0	1000000	971
chr11	1000000	2000000	503
chr11	2000000	3000000	488
chr11	3000000	4000000	671
chr11	4000000	5000000	512
chr11	5000000	6000000	412
chr11	6000000	7000000	416
chr11	7000000	8000000	454
chr11	8000000	9000000	482
chr11	9000000	10000000	444
chr11	10000000	11000000	433
chr11	11000000	12000000	433
chr11	12000000	13000000	476
chr11	13000000	14000000	431
chr11	14000000	15000000	422
chr11	15000000	16000000	482
chr11	16000000	17000000	446
chr11	17000000	18000000	451
chr11	18000000	19000000	450
chr11	19000000	20000000	482
chr11	20000000	21000000	429
chr11	21000000	22000000	387
chr11	22000000	23000000	463
chr11	23000000	24000000	426
chr11	24000000	25000000	442
chr11	25000000	26000000	406
chr11	26000000	27000000	381
chr11	27000000	28000000	459
chr11	28000000	29000000	438
chr11	29000000	30000000	411
chr11	30000000	31000000	412
chr11	31000000	32000000	440
chr11	32000000	33000000	474
chr11	33000000	34000000	440
chr11	34000000	35000000	474
chr11	35000000	36000000	444
chr11	36000000	37000000	467
chr11	37000000	38000000	378
chr11	38000000	39000000	402
chr11	39000000	40000000	407
chr11	40000000	41000000	437
chr11	41000000	42000000	413
chr11	42000000	43000000	401
chr11	43000000	44000000	452
chr11	44000000	45000000	470
chr11	45000000	46000000	472
chr11	46000000	47000000	494
chr11	47000000	48000000	439
chr11	48000000	49000000	470
chr11	49000000	50000000	535
chr11	50000000	51000000	502
chr11	51000000	52000000	1817
chr11	52000000	53000000	1857
chr11	53000000	54000000	1376
chr11	54000000	55000000	976
chr11	55000000	56000000	397
chr11	56000000	57000000	469
chr11	57000000	58000000	491
chr11	58000000	59000000	451
chr11	59000000	60000000	450
chr11	60000000	61000000	477
chr11	61000000	62000000	567
chr11	62000000	63000000	526
chr11	63000000	64000000	471
chr11	64000000	65000000	534
chr11	65000000	66000000	511
chr11	66000000	67000000	517
chr11	67000000	68000000	597
chr11	68000000	69000000	502
chr11	69000000	70000000	444
chr11	70000000	71000000	534
chr11	71000000	72000000	577
chr11	72000000	73000000	505
chr11	73000000	74000000	491
chr11	74000000	75000000	491
chr11	75000000	76000000	497
chr11	76000000	77000000	473
chr11	77000000	78000000	496
chr11	78000000	79000000	472
chr11	79000000	80000000	455
chr11	80000000	81000000	434
chr11	81000000	82000000	400
chr11	82000000	83000000	462
chr11	83000000	84000000	432
chr11	84000000	85000000	461
chr11	85000000	86000000	476
chr11	86000000	87000000	458
chr11	87000000	88000000	416
chr11	88000000	89000000	464
chr11	89000000	90000000	553
chr11	90000000	91000000	468
chr11	91000000	92000000	461
chr11	92000000	93000000	457
chr11	93000000	94000000	419
chr11	94000000	95000000	437
chr11	95000000	96000000	528
chr11	96000000	97000000	408
chr11	97000000	98000000	405
chr11	98000000	99000000	408
chr11	99000000	100000000	437
chr11	100000000	101000000	423
chr11	101000000	102000000	392
chr11	102000000	103000000	472
chr11	103000000	104000000	448
chr11	104000000	105000000	403
chr11	105000000	106000000	482
chr11	106000000	107000000	379
chr11	107000000	108000000	417
chr11	108000000	109000000	416
chr11	109000000	110000000	465
chr11	110000000	111000000	459
chr11	111000000	112000000	426
chr11	112000000	113000000	491
chr11	113000000	114000000	486
chr11	114000000	115000000	446
chr11	115000000	116000000	381
chr11	116000000	117000000	471
chr11	117000000	118000000	461
chr11	118000000	119000000	518
chr11	119000000	120000000	487
chr11	120000000	121000000	469
chr11	121000000	122000000	500
chr11	122000000	123000000	430
chr11	123000000	124000000	511
chr11	124000000	125000000	426
chr11	125000000	126000000	491
chr11	126000000	127000000	482
chr11	127000000	128000000	466
chr11	128000000	129000000	460
chr11	129000000	130000000	467
chr11	130000000	131000000	415
chr11	131000000	132000000	436
chr11	132000000	133000000	462
chr11	133000000	134000000	469
chr11	134000000	135000000	510
chr11	135000000	135127769	47
chr12	0	1000000	563
chr12	1000000	2000000	437
chr12	2000000	3000000	499
chr12	3000000	4000000	457
chr12	4000000	5000000	463
chr12	5000000	6000000	449
chr12	6000000	7000000	533
chr12	7000000	8000000	503
chr12	8000000	9000000	544
chr12	9000000	10000000	488
chr12	10000000	11000000	497
chr12	11000000	12000000	499
chr12	12000000	13000000	479
chr12	13000000	14000000	428
chr12	14000000	15000000	416
chr12	15000000	16000000	402
chr12	16000000	17000000	407
