chromosome	bin_start	bin_end	n_reads
chr5	67000000	68000000	1275
chr5	68000000	69000000	1308
chr5	69000000	70000000	1266
chr5	70000000	71000000	4787
chr5	71000000	72000000	6107
chr5	72000000	73000000	1275
chr5	73000000	74000000	1240
chr5	74000000	75000000	1247
chr5	75000000	76000000	1171
chr5	76000000	77000000	1297
chr5	77000000	78000000	1122
chr5	78000000	79000000	1216
chr5	79000000	80000000	1240
chr5	80000000	81000000	1203
chr5	81000000	82000000	1237
chr5	82000000	83000000	1222
chr5	83000000	84000000	1216
chr5	84000000	85000000	1202
chr5	85000000	86000000	1220
chr5	86000000	87000000	1333
chr5	87000000	88000000	1236
chr5	88000000	89000000	1196
chr5	89000000	90000000	1210
chr5	90000000	91000000	1228
chr5	91000000	92000000	1270
chr5	92000000	93000000	1272
chr5	93000000	94000000	1185
chr5	94000000	95000000	1210
chr5	95000000	96000000	1230
chr5	96000000	97000000	1301
chr5	97000000	98000000	1210
chr5	98000000	99000000	1233
chr5	99000000	100000000	1341
chr5	100000000	101000000	1446
chr5	101000000	102000000	1214
chr5	102000000	103000000	1209
chr5	103000000	104000000	1312
chr5	104000000	105000000	1217
chr5	105000000	106000000	1244
chr5	106000000	107000000	1273
chr5	107000000	108000000	1191
chr5	108000000	109000000	1225
chr5	109000000	110000000	1285
chr5	110000000	111000000	1253
chr5	111000000	112000000	1238
chr5	112000000	113000000	1189
chr5	113000000	114000000	1206
chr5	114000000	115000000	1211
chr5	115000000	116000000	1266
chr5	116000000	117000000	1284
chr5	117000000	118000000	1238
chr5	118000000	119000000	1168
chr5	119000000	120000000	1225
chr5	120000000	121000000	1252
chr5	121000000	122000000	1220
chr5	122000000	123000000	1302
chr5	123000000	124000000	1257
chr5	124000000	125000000	1249
chr5	125000000	126000000	1217
chr5	126000000	127000000	1251
chr5	127000000	128000000	1204
chr5	128000000	129000000	1317
chr5	129000000	130000000	1250
chr5	130000000	131000000	1245
chr5	131000000	132000000	1218
chr5	132000000	133000000	1242
chr5	133000000	134000000	1241
chr5	134000000	135000000	1198
chr5	135000000	136000000	1273
chr5	136000000	137000000	1156
chr5	137000000	138000000	1311
chr5	138000000	139000000	1219
chr5	139000000	140000000	1242
chr5	140000000	141000000	1184
chr5	141000000	142000000	1352
chr5	142000000	143000000	1299
chr5	143000000	144000000	1230
chr5	144000000	145000000	1203
chr5	145000000	146000000	1264
chr5	146000000	147000000	1207
chr5	147000000	148000000	1290
chr5	148000000	149000000	1178
chr5	149000000	150000000	1229
chr5	150000000	151000000	1218
chr5	151000000	152000000	1275
chr5	152000000	153000000	1201
chr5	153000000	154000000	1274
chr5	154000000	155000000	1236
chr5	155000000	156000000	1246
chr5	156000000	157000000	1279
chr5	157000000	158000000	1364
chr5	158000000	159000000	1367
chr5	159000000	160000000	1270
chr5	160000000	161000000	1242
chr5	161000000	162000000	1256
chr5	162000000	163000000	1531
chr5	163000000	164000000	1858
chr5	164000000	165000000	2302
chr5	165000000	166000000	1873
chr5	166000000	167000000	1733
chr5	167000000	168000000	1807
chr5	168000000	169000000	1743
chr5	169000000	170000000	1753
chr5	170000000	171000000	1775
chr5	171000000	172000000	1763
chr5	172000000	173000000	1709
chr5	173000000	174000000	1401
chr5	174000000	175000000	747
chr5	175000000	176000000	757
chr5	176000000	177000000	1263
chr5	177000000	178000000	1654
chr5	178000000	179000000	2155
chr5	179000000	180000000	1759
chr5	180000000	181000000	1816
chr5	181000000	182000000	2451
chr5	182000000	182045439	278
chr6	0	1000000	1343
chr6	1000000	2000000	1264
chr6	2000000	3000000	1304
chr6	3000000	4000000	1262
chr6	4000000	5000000	1224
chr6	5000000	6000000	1354
chr6	6000000	7000000	1315
chr6	7000000	8000000	1312
chr6	8000000	9000000	1314
chr6	9000000	10000000	1286
chr6	10000000	11000000	1214
chr6	11000000	12000000	1261
chr6	12000000	13000000	1320
chr6	13000000	14000000	1268
chr6	14000000	15000000	1325
chr6	15000000	16000000	1260
chr6	16000000	17000000	1287
chr6	17000000	18000000	1281
chr6	18000000	19000000	1393
chr6	19000000	20000000	1380
chr6	20000000	21000000	1273
chr6	21000000	22000000	1277
chr6	22000000	23000000	1286
chr6	23000000	24000000	1326
chr6	24000000	25000000	1318
chr6	25000000	26000000	1301
chr6	26000000	27000000	2043
chr6	27000000	28000000	1291
chr6	28000000	29000000	1214
chr6	29000000	30000000	1316
chr6	30000000	31000000	1220
chr6	31000000	32000000	1376
chr6	32000000	33000000	1339
chr6	33000000	34000000	1226
chr6	34000000	35000000	1290
chr6	35000000	36000000	1276
chr6	36000000	37000000	1242
chr6	37000000	38000000	1312
chr6	38000000	39000000	1343
chr6	39000000	40000000	1285
chr6	40000000	41000000	1325
chr6	41000000	42000000	1240
chr6	42000000	43000000	1298
chr6	43000000	44000000	1279
chr6	44000000	45000000	1358
chr6	45000000	46000000	1307
chr6	46000000	47000000	1331
chr6	47000000	48000000	1354
chr6	48000000	49000000	1331
chr6	49000000	50000000	1272
chr6	50000000	51000000	1306
chr6	51000000	52000000	1364
chr6	52000000	53000000	1345
chr6	53000000	54000000	1386
chr6	54000000	55000000	1294
chr6	55000000	56000000	1243
chr6	56000000	57000000	1327
chr6	57000000	58000000	2250
chr6	58000000	59000000	16622
chr6	59000000	60000000	1401
chr6	60000000	61000000	375
chr6	61000000	62000000	1836
chr6	62000000	63000000	1541
chr6	63000000	64000000	1256
chr6	64000000	65000000	1308
chr6	65000000	66000000	1277
chr6	66000000	67000000	1318
chr6	67000000	68000000	1324
chr6	68000000	69000000	1212
chr6	69000000	70000000	1171
chr6	70000000	71000000	1343
chr6	71000000	72000000	1311
chr6	72000000	73000000	1315
chr6	73000000	74000000	1308
chr6	74000000	75000000	1310
chr6	75000000	76000000	1378
chr6	76000000	77000000	1316
chr6	77000000	78000000	1371
chr6	78000000	79000000	1372
chr6	79000000	80000000	1276
chr6	80000000	81000000	1282
chr6	81000000	82000000	1375
chr6	82000000	83000000	1357
chr6	83000000	84000000	1345
chr6	84000000	85000000	1295
chr6	85000000	86000000	1294
chr6	86000000	87000000	1368
chr6	87000000	88000000	1347
chr6	88000000	89000000	1351
chr6	89000000	90000000	1312
chr6	90000000	91000000	1382
chr6	91000000	92000000	1301
chr6	92000000	93000000	1349
chr6	93000000	94000000	1268
chr6	94000000	95000000	1288
chr6	95000000	96000000	1274
chr6	96000000	97000000	1274
chr6	97000000	98000000	1324
chr6	98000000	99000000	1348
chr6	99000000	100000000	1360
chr6	100000000	101000000	1273
chr6	101000000	102000000	1369
chr6	102000000	103000000	1306
chr6	103000000	104000000	1304
chr6	104000000	105000000	1220
chr6	105000000	106000000	1324
chr6	106000000	107000000	1303
chr6	107000000	108000000	1267
chr6	108000000	109000000	1379
chr6	109000000	110000000	1279
chr6	110000000	111000000	1282
chr6	111000000	112000000	1254
chr6	112000000	113000000	1376
chr6	113000000	114000000	1355
chr6	114000000	115000000	1253
chr6	115000000	116000000	1327
chr6	116000000	117000000	1288
chr6	117000000	118000000	1355
chr6	118000000	119000000	1424
chr6	119000000	120000000	1318
chr6	120000000	121000000	1299
chr6	121000000	122000000	1355
chr6	122000000	123000000	1311
chr6	123000000	124000000	1279
chr6	124000000	125000000	1391
chr6	125000000	126000000	1336
chr6	126000000	127000000	1362
chr6	127000000	128000000	1370
chr6	128000000	129000000	1385
chr6	129000000	130000000	1264
chr6	130000000	131000000	1315
chr6	131000000	132000000	1355
chr6	132000000	133000000	1379
chr6	133000000	134000000	1298
chr6	134000000	135000000	1347
chr6	135000000	136000000	1320
chr6	136000000	137000000	1297
chr6	137000000	138000000	1326
chr6	138000000	139000000	1326
chr6	139000000	140000000	1282
chr6	140000000	141000000	1352
chr6	141000000	142000000	1307
chr6	142000000	143000000	1308
chr6	143000000	144000000	1371
chr6	144000000	145000000	1344
chr6	145000000	146000000	1273
chr6	146000000	147000000	1433
chr6	147000000	148000000	1291
chr6	148000000	149000000	1331
chr6	149000000	150000000	1288
chr6	150000000	151000000	1237
chr6	151000000	152000000	1332
chr6	152000000	153000000	1276
chr6	153000000	154000000	1356
chr6	154000000	155000000	1328
chr6	155000000	156000000	1316
chr6	156000000	157000000	1319
chr6	157000000	158000000	1331
chr6	158000000	159000000	1197
chr6	159000000	160000000	1309
chr6	160000000	161000000	1296
chr6	161000000	162000000	1837
chr6	162000000	163000000	1235
chr6	163000000	164000000	1332
chr6	164000000	165000000	1305
chr6	165000000	166000000	1297
chr6	166000000	167000000	1257
chr6	167000000	168000000	1284
chr6	168000000	169000000	1408
chr6	169000000	170000000	1390
chr6	170000000	171000000	1334
chr6	171000000	172000000	1521
chr6	172000000	172126628	909
chr7	0	1000000	1609
chr7	1000000	2000000	777
chr7	2000000	3000000	748
chr7	3000000	4000000	781
chr7	4000000	5000000	892
chr7	5000000	6000000	714
chr7	6000000	7000000	781
chr7	7000000	8000000	709
chr7	8000000	9000000	714
chr7	9000000	10000000	715
chr7	10000000	11000000	729
chr7	11000000	12000000	756
chr7	12000000	13000000	683
chr7	13000000	14000000	714
chr7	14000000	15000000	737
chr7	15000000	16000000	747
chr7	16000000	17000000	690
chr7	17000000	18000000	709
chr7	18000000	19000000	643
chr7	19000000	20000000	766
chr7	20000000	21000000	733
chr7	21000000	22000000	722
chr7	22000000	23000000	699
chr7	23000000	24000000	744
chr7	24000000	25000000	734
chr7	25000000	26000000	743
chr7	26000000	27000000	682
chr7	27000000	28000000	740
chr7	28000000	29000000	737
chr7	29000000	30000000	728
chr7	30000000	31000000	740
chr7	31000000	32000000	711
chr7	32000000	33000000	773
chr7	33000000	34000000	766
chr7	34000000	35000000	806
chr7	35000000	36000000	923
chr7	36000000	37000000	703
chr7	37000000	38000000	707
chr7	38000000	39000000	769
chr7	39000000	40000000	711
chr7	40000000	41000000	782
chr7	41000000	42000000	726
chr7	42000000	43000000	701
chr7	43000000	44000000	736
chr7	44000000	45000000	875
chr7	45000000	46000000	781
chr7	46000000	47000000	766
chr7	47000000	48000000	710
chr7	48000000	49000000	738
chr7	49000000	50000000	864
chr7	50000000	51000000	695
chr7	51000000	52000000	736
chr7	52000000	53000000	777
chr7	53000000	54000000	717
chr7	54000000	55000000	688
chr7	55000000	56000000	787
chr7	56000000	57000000	1113
chr7	57000000	58000000	1006
chr7	58000000	59000000	1387
chr7	59000000	60000000	2120
chr7	60000000	61000000	2826
chr7	61000000	62000000	2367
chr7	62000000	63000000	1144
chr7	63000000	64000000	1002
chr7	64000000	65000000	1135
chr7	65000000	66000000	767
chr7	66000000	67000000	1168
chr7	67000000	68000000	723
chr7	68000000	69000000	910
chr7	69000000	70000000	758
chr7	70000000	71000000	695
chr7	71000000	72000000	750
chr7	72000000	73000000	756
chr7	73000000	74000000	824
chr7	74000000	75000000	1264
chr7	75000000	76000000	865
chr7	76000000	77000000	1803
chr7	77000000	78000000	954
chr7	78000000	79000000	1173
chr7	79000000	80000000	757
chr7	80000000	81000000	769
chr7	81000000	82000000	770
chr7	82000000	83000000	783
chr7	83000000	84000000	764
chr7	84000000	85000000	755
chr7	85000000	86000000	732
chr7	86000000	87000000	695
chr7	87000000	88000000	758
chr7	88000000	89000000	776
chr7	89000000	90000000	817
chr7	90000000	91000000	799
chr7	91000000	92000000	816
chr7	92000000	93000000	738
chr7	93000000	94000000	751
chr7	94000000	95000000	708
chr7	95000000	96000000	746
chr7	96000000	97000000	782
chr7	97000000	98000000	751
chr7	98000000	99000000	754
chr7	99000000	100000000	858
chr7	100000000	101000000	801
chr7	101000000	102000000	800
chr7	102000000	103000000	921
chr7	103000000	104000000	1401
chr7	104000000	105000000	955
chr7	105000000	106000000	804
chr7	106000000	107000000	792
chr7	107000000	108000000	738
chr7	108000000	109000000	731
chr7	109000000	110000000	823
chr7	110000000	111000000	739
chr7	111000000	112000000	744
chr7	112000000	113000000	859
chr7	113000000	114000000	790
chr7	114000000	115000000	768
chr7	115000000	116000000	720
chr7	116000000	117000000	783
chr7	117000000	118000000	799
chr7	118000000	119000000	754
chr7	119000000	120000000	795
chr7	120000000	121000000	794
chr7	121000000	122000000	775
chr7	122000000	123000000	758
chr7	123000000	124000000	775
chr7	124000000	125000000	760
chr7	125000000	126000000	802
chr7	126000000	127000000	790
chr7	127000000	128000000	740
chr7	128000000	129000000	751
chr7	129000000	130000000	853
chr7	130000000	131000000	774
chr7	131000000	132000000	773
chr7	132000000	133000000	741
chr7	133000000	134000000	747
chr7	134000000	135000000	802
chr7	135000000	136000000	808
chr7	136000000	137000000	771
chr7	137000000	138000000	827
chr7	138000000	139000000	793
chr7	139000000	140000000	801
chr7	140000000	141000000	746
chr7	141000000	142000000	696
chr7	142000000	143000000	802
chr7	143000000	144000000	750
chr7	144000000	145000000	985
chr7	145000000	146000000	1240
chr7	146000000	147000000	775
chr7	147000000	148000000	789
chr7	148000000	149000000	717
chr7	149000000	150000000	810
chr7	150000000	151000000	770
chr7	151000000	152000000	1082
chr7	152000000	153000000	730
chr7	153000000	154000000	798
chr7	154000000	155000000	851
chr7	155000000	156000000	954
chr7	156000000	157000000	775
chr7	157000000	158000000	762
chr7	158000000	159000000	751
chr7	159000000	160000000	969
chr7	160000000	160567428	445
chr8	0	1000000	1410
chr8	1000000	2000000	1275
chr8	2000000	3000000	1389
chr8	3000000	4000000	1197
chr8	4000000	5000000	1228
chr8	5000000	6000000	1167
chr8	6000000	7000000	1574
chr8	7000000	8000000	3373
chr8	8000000	9000000	1249
chr8	9000000	10000000	1145
chr8	10000000	11000000	1241
chr8	11000000	12000000	2653
chr8	12000000	13000000	5371
chr8	13000000	14000000	1177
chr8	14000000	15000000	1219
chr8	15000000	16000000	1205
chr8	16000000	17000000	1243
chr8	17000000	18000000	1196
chr8	18000000	19000000	1120
chr8	19000000	20000000	1173
chr8	20000000	21000000	1198
chr8	21000000	22000000	1221
chr8	22000000	23000000	1208
chr8	23000000	24000000	1223
chr8	24000000	25000000	1303
chr8	25000000	26000000	1258
chr8	26000000	27000000	1190
chr8	27000000	28000000	1210
chr8	28000000	29000000	1248
chr8	29000000	30000000	1213
chr8	30000000	31000000	1268
chr8	31000000	32000000	1327
chr8	32000000	33000000	1274
chr8	33000000	34000000	1320
chr8	34000000	35000000	1277
chr8	35000000	36000000	1307
chr8	36000000	37000000	1206
chr8	37000000	38000000	1268
chr8	38000000	39000000	1247
chr8	39000000	40000000	1288
chr8	40000000	41000000	1205
chr8	41000000	42000000	1242
chr8	42000000	43000000	1262
chr8	43000000	44000000	1291
chr8	44000000	45000000	6631
chr8	45000000	46000000	8515
chr8	46000000	47000000	3199
chr8	47000000	48000000	1232
chr8	48000000	49000000	1249
chr8	49000000	50000000	1175
chr8	50000000	51000000	1305
chr8	51000000	52000000	1241
chr8	52000000	53000000	1269
chr8	53000000	54000000	1297
chr8	54000000	55000000	1227
chr8	55000000	56000000	1158
chr8	56000000	57000000	1213
chr8	57000000	58000000	1567
chr8	58000000	59000000	1258
chr8	59000000	60000000	1414
chr8	60000000	61000000	1213
chr8	61000000	62000000	1311
chr8	62000000	63000000	1282
chr8	63000000	64000000	1229
chr8	64000000	65000000	1295
chr8	65000000	66000000	1262
chr8	66000000	67000000	1248
chr8	67000000	68000000	1260
chr8	68000000	69000000	1289
chr8	69000000	70000000	1345
chr8	70000000	71000000	1280
chr8	71000000	72000000	1266
chr8	72000000	73000000	1239
chr8	73000000	74000000	1258
chr8	74000000	75000000	1230
chr8	75000000	76000000	1304
chr8	76000000	77000000	1273
chr8	77000000	78000000	1250
chr8	78000000	79000000	1303
chr8	79000000	80000000	1283
chr8	80000000	81000000	1237
chr8	81000000	82000000	1213
chr8	82000000	83000000	1285
chr8	83000000	84000000	1266
chr8	84000000	85000000	1318
chr8	85000000	86000000	1326
chr8	86000000	87000000	7512
chr8	87000000	88000000	1257
chr8	88000000	89000000	1243
chr8	89000000	90000000	1321
chr8	90000000	91000000	1334
chr8	91000000	92000000	1326
chr8	92000000	93000000	1276
chr8	93000000	94000000	1277
chr8	94000000	95000000	1278
chr8	95000000	96000000	1244
chr8	96000000	97000000	1254
chr8	97000000	98000000	1262
chr8	98000000	99000000	1249
chr8	99000000	100000000	1264
chr8	100000000	101000000	1228
chr8	101000000	102000000	1285
chr8	102000000	103000000	1274
chr8	103000000	104000000	1278
chr8	104000000	105000000	1216
chr8	105000000	106000000	1263
chr8	106000000	107000000	1257
chr8	107000000	108000000	1344
chr8	108000000	109000000	1240
chr8	109000000	110000000	1257
chr8	110000000	111000000	1209
chr8	111000000	112000000	1267
chr8	112000000	113000000	1256
chr8	113000000	114000000	1322
chr8	114000000	115000000	1304
chr8	115000000	116000000	1215
chr8	116000000	117000000	1295
chr8	117000000	118000000	1321
chr8	118000000	119000000	1212
chr8	119000000	120000000	1274
chr8	120000000	121000000	1291
chr8	121000000	122000000	1175
chr8	122000000	123000000	1329
chr8	123000000	124000000	1255
chr8	124000000	125000000	1275
chr8	125000000	126000000	1229
chr8	126000000	127000000	1263
chr8	127000000	128000000	1236
chr8	128000000	129000000	1331
chr8	129000000	130000000	1242
chr8	130000000	131000000	1244
chr8	131000000	132000000	1183
chr8	132000000	133000000	1248
chr8	133000000	134000000	1243
chr8	134000000	135000000	1307
chr8	135000000	136000000	1221
chr8	136000000	137000000	1273
chr8	137000000	138000000	1272
chr8	138000000	139000000	1242
chr8	139000000	140000000	1225
chr8	140000000	141000000	1229
chr8	141000000	142000000	1223
chr8	142000000	143000000	1243
chr8	143000000	144000000	1218
chr8	144000000	145000000	1310
chr8	145000000	146000000	1198
chr8	146000000	146259331	322
chr9	0	1000000	1384
chr9	1000000	2000000	780
chr9	2000000	3000000	723
chr9	3000000	4000000	686
chr9	4000000	5000000	725
chr9	5000000	6000000	732
chr9	6000000	7000000	757
chr9	7000000	8000000	747
chr9	8000000	9000000	758
chr9	9000000	10000000	737
chr9	10000000	11000000	713
chr9	11000000	12000000	722
chr9	12000000	13000000	749
chr9	13000000	14000000	737
chr9	14000000	15000000	689
chr9	15000000	16000000	726
chr9	16000000	17000000	711
chr9	17000000	18000000	748
chr9	18000000	19000000	734
chr9	19000000	20000000	734
chr9	20000000	21000000	732
chr9	21000000	22000000	690
chr9	22000000	23000000	716
chr9	23000000	24000000	732
chr9	24000000	25000000	759
chr9	25000000	26000000	751
chr9	26000000	27000000	741
chr9	27000000	28000000	767
chr9	28000000	29000000	720
chr9	29000000	30000000	713
chr9	30000000	31000000	706
chr9	31000000	32000000	667
chr9	32000000	33000000	765
chr9	33000000	34000000	862
chr9	34000000	35000000	757
chr9	35000000	36000000	673
chr9	36000000	37000000	720
chr9	37000000	38000000	668
chr9	38000000	39000000	907
chr9	39000000	40000000	2646
chr9	40000000	41000000	3793
chr9	41000000	42000000	3101
chr9	42000000	43000000	3277
chr9	43000000	44000000	2790
chr9	44000000	45000000	2930
chr9	45000000	46000000	7640
chr9	46000000	47000000	5183
chr9	47000000	48000000	2589
chr9	48000000	49000000	2166
chr9	49000000	50000000	2181
chr9	50000000	51000000	1829
chr9	51000000	52000000	1925
chr9	52000000	53000000	995
chr9	53000000	54000000	493
chr9	54000000	55000000	1238
chr9	55000000	56000000	1727
chr9	56000000	57000000	589
chr9	57000000	58000000	1329
chr9	58000000	59000000	772
chr9	59000000	60000000	1511
chr9	60000000	61000000	2005
chr9	61000000	62000000	702
chr9	62000000	63000000	687
chr9	63000000	64000000	590
chr9	64000000	65000000	533
chr9	65000000	66000000	1643
chr9	66000000	67000000	1293
chr9	67000000	68000000	744
chr9	68000000	69000000	1112
chr9	69000000	70000000	1272
chr9	70000000	71000000	1632
chr9	71000000	72000000	2157
chr9	72000000	73000000	2249
chr9	73000000	74000000	2017
chr9	74000000	75000000	1384
chr9	75000000	76000000	1546
chr9	76000000	77000000	1197
chr9	77000000	78000000	3276
chr9	78000000	79000000	2959
chr9	79000000	80000000	3220
chr9	80000000	81000000	2533
chr9	81000000	82000000	726
chr9	82000000	83000000	802
chr9	83000000	84000000	712
chr9	84000000	85000000	733
chr9	85000000	86000000	733
chr9	86000000	87000000	789
chr9	87000000	88000000	709
chr9	88000000	89000000	728
chr9	89000000	90000000	715
chr9	90000000	91000000	760
chr9	91000000	92000000	722
chr9	92000000	93000000	751
chr9	93000000	94000000	693
chr9	94000000	95000000	765
chr9	95000000	96000000	735
chr9	96000000	97000000	761
chr9	97000000	98000000	789
chr9	98000000	99000000	737
chr9	99000000	100000000	706
chr9	100000000	101000000	793
chr9	101000000	102000000	730
chr9	102000000	103000000	761
chr9	103000000	104000000	669
chr9	104000000	105000000	744
chr9	105000000	106000000	734
chr9	106000000	107000000	783
chr9	107000000	108000000	707
chr9	108000000	109000000	674
chr9	109000000	110000000	789
chr9	110000000	111000000	733
chr9	111000000	112000000	767
chr9	112000000	113000000	725
chr9	113000000	114000000	744
chr9	114000000	115000000	744
chr9	115000000	116000000	785
chr9	116000000	117000000	796
chr9	117000000	118000000	745
chr9	118000000	119000000	701
chr9	119000000	120000000	725
chr9	120000000	121000000	722
chr9	121000000	122000000	713
chr9	122000000	123000000	713
chr9	123000000	124000000	747
chr9	124000000	125000000	743
chr9	125000000	126000000	960
chr9	126000000	127000000	749
chr9	127000000	128000000	678
chr9	128000000	129000000	825
chr9	129000000	130000000	710
chr9	130000000	131000000	742
chr9	131000000	132000000	735
chr9	132000000	133000000	794
chr9	133000000	134000000	747
chr9	134000000	135000000	711
chr9	135000000	136000000	695
chr9	136000000	137000000	756
chr9	137000000	138000000	768
chr9	138000000	139000000	763
chr9	139000000	140000000	661
chr9	140000000	141000000	740
chr9	141000000	142000000	705
chr9	142000000	143000000	693
chr9	143000000	144000000	721
chr9	144000000	145000000	681
chr9	145000000	146000000	735
chr9	146000000	147000000	723
chr9	147000000	148000000	688
chr9	148000000	149000000	664
chr9	149000000	150000000	780
chr9	150000000	150617247	1345
chr10	0	1000000	1258
chr10	1000000	2000000	1229
chr10	2000000	3000000	1294
chr10	3000000	4000000	1285
chr10	4000000	5000000	1352
chr10	5000000	6000000	1329
chr10	6000000	7000000	1395
chr10	7000000	8000000	1356
chr10	8000000	9000000	1278
chr10	9000000	10000000	1324
chr10	10000000	11000000	1350
chr10	11000000	12000000	1293
chr10	12000000	13000000	1288
chr10	13000000	14000000	1306
chr10	14000000	15000000	1377
chr10	15000000	16000000	1215
chr10	16000000	17000000	1317
chr10	17000000	18000000	1253
chr10	18000000	19000000	1407
chr10	19000000	20000000	1320
chr10	20000000	21000000	1362
chr10	21000000	22000000	1358
chr10	22000000	23000000	1384
chr10	23000000	24000000	1343
chr10	24000000	25000000	1345
chr10	25000000	26000000	1344
chr10	26000000	27000000	1409
chr10	27000000	28000000	1298
chr10	28000000	29000000	1360
chr10	29000000	30000000	1329
chr10	30000000	31000000	1321
chr10	31000000	32000000	1398
chr10	32000000	33000000	1335
chr10	33000000	34000000	1365
chr10	34000000	35000000	1266
chr10	35000000	36000000	1251
chr10	36000000	37000000	1328
chr10	37000000	38000000	1681
chr10	38000000	39000000	2134
chr10	39000000	40000000	3351
chr10	40000000	41000000	4334
chr10	41000000	42000000	8634
chr10	42000000	43000000	9665
chr10	43000000	44000000	1507
chr10	44000000	45000000	1283
chr10	45000000	46000000	1303
chr10	46000000	47000000	2133
chr10	47000000	48000000	2699
chr10	48000000	49000000	2442
chr10	49000000	50000000	1332
chr10	50000000	51000000	1821
chr10	51000000	52000000	1543
chr10	52000000	53000000	1348
chr10	53000000	54000000	1339
chr10	54000000	55000000	1288
chr10	55000000	56000000	1231
chr10	56000000	57000000	1316
chr10	57000000	58000000	1380
chr10	58000000	59000000	1336
chr10	59000000	60000000	1297
chr10	60000000	61000000	1368
chr10	61000000	62000000	1355
chr10	62000000	63000000	1390
chr10	63000000	64000000	1283
chr10	64000000	65000000	1297
chr10	65000000	66000000	1300
chr10	66000000	67000000	1280
chr10	67000000	68000000	1304
chr10	68000000	69000000	1384
chr10	69000000	70000000	1287
chr10	70000000	71000000	1336
chr10	71000000	72000000	1290
chr10	72000000	73000000	1234
chr10	73000000	74000000	1315
chr10	74000000	75000000	1430
chr10	75000000	76000000	1270
chr10	76000000	77000000	1283
chr10	77000000	78000000	1273
chr10	78000000	79000000	1308
chr10	79000000	80000000	1314
chr10	80000000	81000000	1843
chr10	81000000	82000000	1376
chr10	82000000	83000000	1301
chr10	83000000	84000000	1266
chr10	84000000	85000000	1350
chr10	85000000	86000000	1335
chr10	86000000	87000000	1293
chr10	87000000	88000000	1299
chr10	88000000	89000000	2011
chr10	89000000	90000000	1267
chr10	90000000	91000000	1277
chr10	91000000	92000000	1324
chr10	92000000	93000000	1383
chr10	93000000	94000000	1322
chr10	94000000	95000000	1279
chr10	95000000	96000000	1299
chr10	96000000	97000000	1278
chr10	97000000	98000000	1239
chr10	98000000	99000000	1337
chr10	99000000	100000000	1353
chr10	100000000	101000000	1352
chr10	101000000	102000000	1285
chr10	102000000	103000000	1300
chr10	103000000	104000000	1347
chr10	104000000	105000000	1297
chr10	105000000	106000000	1347
chr10	106000000	107000000	1358
chr10	107000000	108000000	1250
chr10	108000000	109000000	1347
chr10	109000000	110000000	1368
chr10	110000000	111000000	1302
chr10	111000000	112000000	1288
chr10	112000000	113000000	1385
chr10	113000000	114000000	1325
chr10	114000000	115000000	1290
chr10	115000000	116000000	1312
chr10	116000000	117000000	1322
chr10	117000000	118000000	1275
chr10	118000000	119000000	1304
chr10	119000000	120000000	1378
chr10	120000000	121000000	1276
chr10	121000000	122000000	1326
chr10	122000000	123000000	1274
chr10	123000000	124000000	1303
chr10	124000000	125000000	1290
chr10	125000000	126000000	1256
chr10	126000000	127000000	1336
chr10	127000000	128000000	1379
chr10	128000000	129000000	1280
chr10	129000000	130000000	1371
chr10	130000000	131000000	1272
chr10	131000000	132000000	1288
chr10	132000000	133000000	1269
chr10	133000000	134000000	1366
chr10	134000000	134758134	1769
chr11	0	1000000	2562
chr11	1000000	2000000	1279
chr11	2000000	3000000	1280
chr11	3000000	4000000	1451
chr11	4000000	5000000	1421
chr11	5000000	6000000	1204
chr11	6000000	7000000	1280
chr11	7000000	8000000	1237
chr11	8000000	9000000	1232
chr11	9000000	10000000	1261
chr11	10000000	11000000	1322
chr11	11000000	12000000	1305
chr11	12000000	13000000	1298
chr11	13000000	14000000	1240
chr11	14000000	15000000	1287
chr11	15000000	16000000	1353
chr11	16000000	17000000	1213
chr11	17000000	18000000	1283
chr11	18000000	19000000	1293
chr11	19000000	20000000	1348
chr11	20000000	21000000	1252
chr11	21000000	22000000	1252
chr11	22000000	23000000	1295
chr11	23000000	24000000	1297
chr11	24000000	25000000	1287
chr11	25000000	26000000	1266
chr11	26000000	27000000	1357
chr11	27000000	28000000	1265
chr11	28000000	29000000	1277
chr11	29000000	30000000	1275
chr11	30000000	31000000	1319
chr11	31000000	32000000	1263
chr11	32000000	33000000	1285
chr11	33000000	34000000	1341
chr11	34000000	35000000	1246
chr11	35000000	36000000	1273
chr11	36000000	37000000	1284
chr11	37000000	38000000	1248
chr11	38000000	39000000	1327
chr11	39000000	40000000	1305
chr11	40000000	41000000	1327
chr11	41000000	42000000	1236
chr11	42000000	43000000	1304
chr11	43000000	44000000	1318
chr11	44000000	45000000	1269
chr11	45000000	46000000	1306
chr11	46000000	47000000	1240
chr11	47000000	48000000	1228
chr11	48000000	49000000	1276
chr11	49000000	50000000	1593
chr11	50000000	51000000	1382
chr11	51000000	52000000	2515
chr11	52000000	53000000	2253
chr11	53000000	54000000	2426
chr11	54000000	55000000	2682
chr11	55000000	56000000	1237
chr11	56000000	57000000	1351
chr11	57000000	58000000	1245
chr11	58000000	59000000	1273
chr11	59000000	60000000	1230
chr11	60000000	61000000	1241
chr11	61000000	62000000	1480
chr11	62000000	63000000	1195
chr11	63000000	64000000	1290
chr11	64000000	65000000	1246
chr11	65000000	66000000	1224
chr11	66000000	67000000	1256
